Comment,Sentiment
"Yup, it's amazing though how the market then changes brands for each country. In germany we have an entirely different line of knock-off chinese brands. Which ultimately look alike same goes for the Australian / american market. I am kinda stoked to see though what sort of dashcams are actually used within South Korea, Japan if anybody could give a hint to that! I mean surely they must have great dashcams right? Japan being the leading technology country in the 80s and having a severe amount of car enthusiasts, and well South Korea being well the main birth place of any technology centre and fab well at least a good portion in my mind.

I bought this one due to a recommendation from a friend of mine. Problem I have with it is quality related the G-Sensor broke not long after I bought the thing and started using it kinda unfortunate. This creates an issue of the thing constantly making emergency recordings. And in that mode you can't disable the screen from flashing so at night drives you'll really get beamed in your faze and think someone put a flashlight up to your head nope. It's your f#+*^# dashcam You can improve further the video quality for e.g. when experincing intense sun glare which is usually caused on these by using a ND-Filter you just have to find your own way to mount them. Usually there is full filter clamping solutions. Because you'll have to overshoot with the filter anyhow.

I didn't do this yet as I did not find it nessecary to do so but a big german dashcam clip compilation maker did recommend this in one of his dashcam review videos half a year ago or so 
name of the channel is ""Eure Videos Fahrnünftig""

German Amazon
ThiEye CV3-211 https://www.amazon.de/dp/B08DCWG1K5

American market
Jansite https://www.amazon.de/dp/B08DCWG1K5

NexiGo D80 https://www.amazon.com/dp/B09CZ5MJ3C

Australian & NZ market
Volway https://www.amazon.com/dp/B09HBY5KWH",2
"In all fairness, the VIOFO actually looks pretty great. Actually worth considering over the Thinkware F70 if the budget isn't too tight.",2
"When I went looking for a dashcam my main criteria was that it has a super cap instead of a battery, cause I really don't think the batteries would handle the -20 to -30c temps in winter and the exact opposite in the summer along with however much the sun heats up the interior. (I know you can take them off but I kinda wanted an install and forget about it kind of system)

For actual performance it's much better to just find someone elses footage cause the resolution and other specs are very misleading, unless you really know your camera sensor specs.",0
"I had my suspicions about this for a long time, thank you for finally calling this issue out.  It sounds like there's a hole in the market for a truly high quality dashcam that's not Chinese crap.  Hopefully some tech company sees this and swoops in.  I'm tired of all these countless trash brands on Amazon with unpronounceable names.",0
"I've been wanting to make this video for SUCH a long time!  That Royole Display was just SO hard to get hold of by HOLY COW was it worth it!! 
To check out my other Ridiculous Tech Unboxings: https://www.youtube.com/watch?v=w7ZcS2vEzIw&list=PLflqtq8EOGAL_OmnMixISKvdDwvWvoQGs&index=2",0
I love the fact that you put “Thinnest Rick Roll” and “Can you legally employ a cat” on the search history even if it flashed on the screen for a second. You are one of the only creators that put 100% effort and detail into their content. Keep it up!,2
"I’d say the coolest thing in this video is the desk pc. Saves room and it’s cool to see the desk, but I wonder how much it cost and if it’s worth buying?",2
"I'm just here to say thank you to him, the generosity he has shown will forever be in my heart. Thanks for the perfect job",2
"i own a remarkable 2 and that feeling surreal to hold was the same thing i felt when i got it, its great for anyone wanting a device to write with for school and so much thinner and easier to carry around than a notebook or binder, especially since you can import and export pdfs for downloading and submitting assignments online",2
"Man, I love how he went from a smartphone focused creator to just all inventions overall. This is incredible keep it up Arun 😃",2
Thankyou for the effort you put into your videos. You spend thousands on each video just for your fans. Respect ✊,2
